taskID,passage,label
IEPA.d146.s355_505,"Pretreatment for 24 h with 1 microM PMA downregulated expression of PROTEIN1 and -delta, but not PROTEIN2 and prevented the Ca2+-spiking responses to either 1 nM PMA or 100 pM PROTEIN ",no
IEPA.d146.s355_506,"Pretreatment for 24 h with 1 microM PMA downregulated expression of PROTEIN1 and -delta, but not PROTEIN and prevented the Ca2+-spiking responses to either 1 nM PMA or 100 pM PROTEIN2 ",no
IEPA.d146.s355_507,"Pretreatment for 24 h with 1 microM PMA downregulated expression of PROTEIN and -delta, but not PROTEIN1 and prevented the Ca2+-spiking responses to either 1 nM PMA or 100 pM PROTEIN2 ",no
IEPA.d146.s356_508,We conclude that PROTEIN1 activation is a necessary step in the signal transduction pathway linking low concentrations of PROTEIN2 to Ca2+ spiking in A7r5 cells,yes
IEPA.d147.s357_509,Ten PROTEIN1 have been assayed for their ability to phosphorylate in vitro the PROTEIN2 (25-242) (rbPrP),no
IEPA.d147.s358_510,With regard to PROTEIN1 phosphorylation occurs at Ser 154 with a stoichiometry of about 0.1 mol phosphate/mol PROTEIN2 which is doubled by mild heat treatment of PROTEIN ,yes
IEPA.d147.s358_511,With regard to PROTEIN phosphorylation occurs at Ser 154 with a stoichiometry of about 0.1 mol phosphate/mol PROTEIN1 which is doubled by mild heat treatment of PROTEIN2 ,no
IEPA.d147.s358_512,With regard to PROTEIN1 phosphorylation occurs at Ser 154 with a stoichiometry of about 0.1 mol phosphate/mol PROTEIN which is doubled by mild heat treatment of PROTEIN2 ,no
IEPA.d148.s359_513,In vivo effects of CGP-12177 on the expression of PROTEIN1 and PROTEIN2 genes in mouse brown and white adipose tissues,no
IEPA.d148.s360_514,"OBJECTIVE: To assess the effect of chronic treatment with CGP-12177 a beta3-adrenergic receptor (AR) agonist with beta2/beta1-AR antagonist action, on the expression of the PROTEIN1 gene and of genes coding for PROTEIN2 (ucp1, ucp2 and ucp3) in brown and white adipose tissues",no
IEPA.d148.s361_515,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN1 genes and the PROTEIN2 gene can be achieved, and suggest that adrenergic regulation of the PROTEIN gene and of genes of the PROTEIN family in adipose tissues is the result of complex interactions between the different beta-AR pathways",no
IEPA.d148.s361_516,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN1 genes and the PROTEIN gene can be achieved, and suggest that adrenergic regulation of the PROTEIN gene and of genes of the PROTEIN2 family in adipose tissues is the result of complex interactions between the different beta-AR pathways",no
IEPA.d148.s361_517,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN1 genes and the PROTEIN gene can be achieved, and suggest that adrenergic regulation of the PROTEIN2 gene and of genes of the PROTEIN family in adipose tissues is the result of complex interactions between the different beta-AR pathways",no
IEPA.d148.s361_518,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN genes and the PROTEIN1 gene can be achieved, and suggest that adrenergic regulation of the PROTEIN gene and of genes of the PROTEIN2 family in adipose tissues is the result of complex interactions between the different beta-AR pathways",no
IEPA.d148.s361_519,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN genes and the PROTEIN1 gene can be achieved, and suggest that adrenergic regulation of the PROTEIN2 gene and of genes of the PROTEIN family in adipose tissues is the result of complex interactions between the different beta-AR pathways",no
IEPA.d148.s361_520,"CONCLUSION: The results reveal that simultaneous stimulation of the expression of certain PROTEIN genes and the PROTEIN gene can be achieved, and suggest that adrenergic regulation of the PROTEIN1 gene and of genes of the PROTEIN2 family in adipose tissues is the result of complex interactions between the different beta-AR pathways",no
IEPA.d149.s362_521,"Furthermore, in SN-56/OBR cells both CNTF and PROTEIN1 produce changes in neurotransmitter and neuropeptide phenotype characteristic of cholinergic neurons, such as an increase in choline acetyltransferase and vasoactive intestinal polypeptide, and a decrease in PROTEIN2 expression",yes
IEPA.d150.s363_522,Possible central nervous system (CNS) mechanisms could mediate these responses in that leptin receptors are located on hypothalamic neurons that coexpress PROTEIN1 (NPY) or proopiomelanocortin (POMC) and both peptides that have been implicated as mediators of the CNS action of PROTEIN2 ,yes
IEPA.d150.s364_523, PROTEIN1 has been demonstrated to decrease or down regulate PROTEIN2 expression and increase POMC expression,yes
IEPA.d151.s365_524,Relationship among PROTEIN1 PROTEIN2 and galanin in young women and in postmenopausal women [see comments],yes
IEPA.d151.s366_525,"OBJECTIVE: To determine whether hormonal status may affect PROTEIN1 (NPY), galanin, and PROTEIN2 release in postmenopausal women and in young women",no
IEPA.d151.s367_526,CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN1 PROTEIN and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN2 levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved,no
IEPA.d151.s367_527,CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN PROTEIN1 and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN2 levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved,no
IEPA.d151.s367_528,CONCLUSIONS: Our results suggest that the differences is plasma PROTEIN1 PROTEIN2 and galanin between postmenopausal women and young women may be related to body mass index rather than to differences in hormonal status and that the higher PROTEIN levels in both lean and obese postmenopausal women than in young women indicate that factors other than body mass index may be involved,no
IEPA.d152.s368_529,"We examined for the first time in young men effects of intravenous injections of PROTEIN1 (4x50 or 100 microg, n = 9 and 11, respectively, at 22.00, 23.00, 24.00 and 01.00 compared to saline) on the sleep electroencephalogram (EEG; recorded from 23.00 to 07.00) and nocturnal secretion of adrenocorticotrophic hormone (ACTH), cortisol, growth hormone (GH), prolactin and PROTEIN2 ",no
IEPA.d153.s369_530,"Interestingly, both 5-HT and PROTEIN1 modulate the action of PROTEIN2 which may form a part of a common output pathway for the expression of appetite",yes
IEPA.d154.s370_531,"The glycosyl-phosphatidylinositol anchored protein, membrane dipeptidase (EC 3.4.13.19) is released from the surface of 3T3-L1 adipocytes in response to PROTEIN1 treatment through the action of a PROTEIN2 ",yes
IEPA.d154.s371_532,"Although X-Pro aminopeptidase (EC 3.4.11.9) is GPI-anchored in 3T3-L1 adipocytes as shown by digestion with bacterial phosphatidylinositol-specific PROTEIN1 it was not released upon PROTEIN2 treatment of the cells, indicating that only a subset of the GPI-anchored proteins are susceptible to PROTEIN stimulated release",no
IEPA.d154.s371_533,"Although X-Pro aminopeptidase (EC 3.4.11.9) is GPI-anchored in 3T3-L1 adipocytes as shown by digestion with bacterial phosphatidylinositol-specific PROTEIN it was not released upon PROTEIN1 treatment of the cells, indicating that only a subset of the GPI-anchored proteins are susceptible to PROTEIN2 stimulated release",no
IEPA.d154.s371_534,"Although X-Pro aminopeptidase (EC 3.4.11.9) is GPI-anchored in 3T3-L1 adipocytes as shown by digestion with bacterial phosphatidylinositol-specific PROTEIN1 it was not released upon PROTEIN treatment of the cells, indicating that only a subset of the GPI-anchored proteins are susceptible to PROTEIN2 stimulated release",no
IEPA.d155.s372_535,"However, neither progesterone nor PROTEIN1 increased phosphotyrosine on PROTEIN2 ",no
IEPA.d156.s373_536," PROTEIN1 is a satiety factor which acts within the hypothalamus to decrease the levels of several neuropeptides stimulating food intake (among them, PROTEIN2 [NPY]), while increasing those that inhibit food intake",yes
IEPA.d157.s374_537,"We have studied the effects of neomycin, a potent inhibitor of inositol phospholipid-specific phospholipase C (PLC), on the germination of rice seed and the PROTEIN1 induced expression of PROTEIN2 in the aleurone layer and the scutellar tissues",yes
IEPA.d157.s375_538,"It was shown that, in the absence of exogenous Ca2+, neomycin markedly reduced the germination speed and seedling growth of rice seeds and inhibited the PROTEIN1 induced expression of PROTEIN2 in both secretory tissues",yes
IEPA.d157.s376_539,These results strongly suggest that the phosphoinositide-Ca2+ signal transduction pathway may play an important role in the PROTEIN1 induced expression of PROTEIN2 molecules closely related to the germination processes of rice seed,yes
IEPA.d158.s377_540, PROTEIN1 PROTEIN2 opposing effects on appetitive and consummatory ingestive behavior and sexual behavior,no
IEPA.d158.s378_541,Many studies have indicated that PROTEIN1 (NPY) stimulates and PROTEIN2 inhibits food intake,no
IEPA.d158.s379_542,"In line with this, intracerebroventricular injection of PROTEIN1 (10 microg) stimulated and PROTEIN2 (10 microg) inhibited intake of a sucrose solution when female rats were required to obtain the solution from a bottle",no
IEPA.d158.s380_543,"However, PROTEIN1 inhibited and PROTEIN2 stimulated intake if the solution was infused intraorally",no
IEPA.d158.s381_544,"Thus PROTEIN1 stimulates the responses used to obtain food but inhibits those used to consume food, and PROTEIN2 has the opposite effects",no
IEPA.d159.s382_545,"In the fasting state PROTEIN1 expression correlated inversely with body mass index (r = -0.45; P = 0.026), percent body fat (r = -0.41; P = 0.05), plasma insulin (r = -0.47; P = 0.02), epigastric venous fatty acids (r = -0.45; P = 0.04), and PROTEIN2 (r = -0.50; P = 0.018)",yes
IEPA.d159.s383_546, PROTEIN1 expression remained inversely related with plasma PROTEIN2 after controlling for percent body (r = -0.45; P = 0.038),yes
IEPA.d159.s384_547,"In conclusion, 1) PROTEIN1 messenger ribonucleic acid expression in sc adipose tissue is inversely related to adiposity and independently linked to local plasma PROTEIN2 levels; and 2) PROTEIN expression is not acutely regulated by food intake, insulin, or fatty acids",yes
IEPA.d159.s384_548,"In conclusion, 1) PROTEIN messenger ribonucleic acid expression in sc adipose tissue is inversely related to adiposity and independently linked to local plasma PROTEIN1 levels; and 2) PROTEIN2 expression is not acutely regulated by food intake, insulin, or fatty acids",no
IEPA.d159.s384_549,"In conclusion, 1) PROTEIN1 messenger ribonucleic acid expression in sc adipose tissue is inversely related to adiposity and independently linked to local plasma PROTEIN levels; and 2) PROTEIN2 expression is not acutely regulated by food intake, insulin, or fatty acids",no
IEPA.d160.s385_550,"Thus, highly expressed in human adipocytes, the Y(1) receptor sustains the strong antilipolytic effect of PROTEIN1 and exerts a positive action on PROTEIN2 secretion",no
IEPA.d161.s386_551,"Induction of fatty acid translocase/CD36, peroxisome proliferator-activated receptor-gamma2, PROTEIN PROTEIN1 and PROTEIN2 and tumor necrosis factor-alpha gene expression in human subcutaneous fat by lipid infusion",no
IEPA.d161.s386_552,"Induction of fatty acid translocase/CD36, peroxisome proliferator-activated receptor-gamma2, PROTEIN1 PROTEIN and PROTEIN2 and tumor necrosis factor-alpha gene expression in human subcutaneous fat by lipid infusion",no
IEPA.d161.s386_553,"Induction of fatty acid translocase/CD36, peroxisome proliferator-activated receptor-gamma2, PROTEIN1 PROTEIN2 and PROTEIN and tumor necrosis factor-alpha gene expression in human subcutaneous fat by lipid infusion",no
IEPA.d161.s387_554,"Using reverse transcriptase-polymerase chain reaction analysis, the mRNA expression of fatty acid translocase (FAT)/CD36, PPAR-gamma2, PROTEIN PROTEIN1 and PROTEIN2 and tumor necrosis factor (TNF)-alpha was investigated in gluteal subcutaneous fat biopsies before and after 5 h infusions of saline or Intralipid (Pharmacia and Upjohn, Milan, Italy) plus heparin, which does not modify insulinemia",no
IEPA.d161.s387_555,"Using reverse transcriptase-polymerase chain reaction analysis, the mRNA expression of fatty acid translocase (FAT)/CD36, PPAR-gamma2, PROTEIN1 PROTEIN2 and PROTEIN and tumor necrosis factor (TNF)-alpha was investigated in gluteal subcutaneous fat biopsies before and after 5 h infusions of saline or Intralipid (Pharmacia and Upjohn, Milan, Italy) plus heparin, which does not modify insulinemia",no
IEPA.d161.s387_556,"Using reverse transcriptase-polymerase chain reaction analysis, the mRNA expression of fatty acid translocase (FAT)/CD36, PPAR-gamma2, PROTEIN1 PROTEIN and PROTEIN2 and tumor necrosis factor (TNF)-alpha was investigated in gluteal subcutaneous fat biopsies before and after 5 h infusions of saline or Intralipid (Pharmacia and Upjohn, Milan, Italy) plus heparin, which does not modify insulinemia",no
IEPA.d161.s388_557,"Marked increases in FAT/CD36 (724+/-18%; P < 0.05), PPAR-gamma2 (200+/-8%; P < 0.05), PROTEIN1 (110+/-13%; P < 0.05), PROTEIN (120+/-7%; P < 0.05), PROTEIN2 (80+/-5%; P < 0.05), and TNF-alpha mRNA (130+/-12%; P < 0.05) were observed in comparison with pretreatment levels, whereas there was no change after saline infusion",no
IEPA.d161.s388_558,"Marked increases in FAT/CD36 (724+/-18%; P < 0.05), PPAR-gamma2 (200+/-8%; P < 0.05), PROTEIN (110+/-13%; P < 0.05), PROTEIN1 (120+/-7%; P < 0.05), PROTEIN2 (80+/-5%; P < 0.05), and TNF-alpha mRNA (130+/-12%; P < 0.05) were observed in comparison with pretreatment levels, whereas there was no change after saline infusion",no
IEPA.d161.s388_559,"Marked increases in FAT/CD36 (724+/-18%; P < 0.05), PPAR-gamma2 (200+/-8%; P < 0.05), PROTEIN1 (110+/-13%; P < 0.05), PROTEIN2 (120+/-7%; P < 0.05), PROTEIN (80+/-5%; P < 0.05), and TNF-alpha mRNA (130+/-12%; P < 0.05) were observed in comparison with pretreatment levels, whereas there was no change after saline infusion",no
IEPA.d161.s389_560,"These data suggest that the in vivo gene expression of FAT/CD36, PPAR-gamma2, PROTEIN1 PROTEIN2 PROTEIN and TNF-alpha in subcutaneous adipose tissue is regulated by circulating lipids independent of insulin and that prolonged hyperlipidemia may therefore contribute to increased fat metabolism and storage as a result of the increased expression of these proteins",no
IEPA.d161.s389_561,"These data suggest that the in vivo gene expression of FAT/CD36, PPAR-gamma2, PROTEIN PROTEIN1 PROTEIN2 and TNF-alpha in subcutaneous adipose tissue is regulated by circulating lipids independent of insulin and that prolonged hyperlipidemia may therefore contribute to increased fat metabolism and storage as a result of the increased expression of these proteins",no
IEPA.d161.s389_562,"These data suggest that the in vivo gene expression of FAT/CD36, PPAR-gamma2, PROTEIN1 PROTEIN PROTEIN2 and TNF-alpha in subcutaneous adipose tissue is regulated by circulating lipids independent of insulin and that prolonged hyperlipidemia may therefore contribute to increased fat metabolism and storage as a result of the increased expression of these proteins",no
IEPA.d162.s390_563,"We previously reported that adiposity and serum PROTEIN1 levels increase with age in male F-344xBN rats and that when physiological levels of serum PROTEIN are manipulated by fasting, there is a corresponding reciprocal change in hypothalamic PROTEIN2 (NPY) mRNA in young rats, but there are no changes in older rats",no
IEPA.d162.s390_564,"We previously reported that adiposity and serum PROTEIN levels increase with age in male F-344xBN rats and that when physiological levels of serum PROTEIN1 are manipulated by fasting, there is a corresponding reciprocal change in hypothalamic PROTEIN2 (NPY) mRNA in young rats, but there are no changes in older rats",no
IEPA.d162.s390_565,"We previously reported that adiposity and serum PROTEIN1 levels increase with age in male F-344xBN rats and that when physiological levels of serum PROTEIN2 are manipulated by fasting, there is a corresponding reciprocal change in hypothalamic PROTEIN (NPY) mRNA in young rats, but there are no changes in older rats",no
IEPA.d162.s391_566,These findings suggest that the regulation of hypothalamic PROTEIN1 mRNA by PROTEIN2 may be impaired with age,yes
IEPA.d162.s392_567,"We examined daily food consumption, body weight, whole-body oxygen consumption, serum PROTEIN1 and PROTEIN2 mRNA in the hypothalamus",no
IEPA.d162.s393_568," PROTEIN1 infusion diminished hypothalamic PROTEIN2 levels by nearly 50% compared with pair-fed young rats, whereas there were no changes in the hypothalamic PROTEIN mRNA levels in senescent rats",yes
IEPA.d162.s393_569," PROTEIN1 infusion diminished hypothalamic PROTEIN levels by nearly 50% compared with pair-fed young rats, whereas there were no changes in the hypothalamic PROTEIN2 mRNA levels in senescent rats",no
IEPA.d162.s393_570," PROTEIN infusion diminished hypothalamic PROTEIN1 levels by nearly 50% compared with pair-fed young rats, whereas there were no changes in the hypothalamic PROTEIN2 mRNA levels in senescent rats",no
IEPA.d162.s394_571,These diminished responses to PROTEIN1 were associated with and may be the result of an impaired suppression of hypothalamic PROTEIN2 mRNA levels,no
IEPA.d163.s395_572,C75 inhibited expression of the prophagic signal PROTEIN1 in the hypothalamus and acted in a PROTEIN2 independent manner that appears to be mediated by malonyl-coenzyme A,no
IEPA.d164.s396_573,"The aims of this study were: (1) to assess the effects of maternal undernutrition during pregnancy on adult offspring with regard to growth, body composition and plasma levels of glucose, PROTEIN1 and corticosterone, and (2) to investigate whether PROTEIN2 treatment early in life could ameliorate the adverse effects of food restriction in utero",no
IEPA.d165.s397_574,Interactions between PROTEIN1 and PROTEIN2 affecting lipid mobilization in adipose tissue,yes
IEPA.d165.s398_575,The aim of the current investigations was focused on the study of the involvement of PROTEIN1 and PROTEIN2 in lipid mobilization,no
IEPA.d165.s399_576,The lipolytic rate was assessed through glycerol release after incubation with PROTEIN1 and PROTEIN2 at concentrations ranging from 10(-6) to 10(-12) M in isolated adipocytes obtained from female rats,no
IEPA.d165.s400_577,"At equimolar concentrations of PROTEIN1 and PROTEIN2 (10(-12) to 10(-6) M) the observed lipolytic activity is comparable to the basal lipolytic activity, except at a concentration of 10(-9) M where upon a significant increase in lipolysis is observed",no
IEPA.d165.s401_578,"Summing up, new evidence suggests that PROTEIN1 and PROTEIN2 may interact in a homeostatic loop to regulate body-fat mass and energy balance not only at the central nervous system level, but also directly at the adipocyte level",yes
IEPA.d166.s402_579,The PROTEIN1 specific inhibitor Go-6983 further enhanced the inhibitory effect of VACM-1 on PROTEIN2 stimulated cAMP production,no
IEPA.d168.s404_580,Involvement of thyroid hormones in the effect of intracerebroventricular PROTEIN1 infusion on PROTEIN2 expression in rat muscle,yes
IEPA.d168.s405_581,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN1 (UCP-3), whereas ICV infusion of PROTEIN prevented such a decrease in PROTEIN2 ",no
IEPA.d168.s405_582,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN1 induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN (UCP-3), whereas ICV infusion of PROTEIN prevented such a decrease in PROTEIN2 ",no
IEPA.d168.s405_583,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN (UCP-3), whereas ICV infusion of PROTEIN1 prevented such a decrease in PROTEIN2 ",yes
IEPA.d168.s405_584,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN1 induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN2 (UCP-3), whereas ICV infusion of PROTEIN prevented such a decrease in PROTEIN ",yes
IEPA.d168.s405_585,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN1 (UCP-3), whereas ICV infusion of PROTEIN2 prevented such a decrease in PROTEIN ",no
IEPA.d168.s405_586,"A reduction of food intake imposed on control rats (pair-feeding), aimed at mimicking PROTEIN1 induced hyperphagia, produced a marked decrease in the expression of muscle PROTEIN (UCP-3), whereas ICV infusion of PROTEIN2 prevented such a decrease in PROTEIN ",no
IEPA.d168.s406_587,"To further substantiate an involvement of thyroid hormones in the effect of PROTEIN1 on muscle PROTEIN expression, hypothyroid rats were ICV infused with PROTEIN2 or vehicle",no
IEPA.d168.s406_588,"To further substantiate an involvement of thyroid hormones in the effect of PROTEIN1 on muscle PROTEIN2 expression, hypothyroid rats were ICV infused with PROTEIN or vehicle",yes
IEPA.d168.s406_589,"To further substantiate an involvement of thyroid hormones in the effect of PROTEIN on muscle PROTEIN1 expression, hypothyroid rats were ICV infused with PROTEIN2 or vehicle",no
IEPA.d168.s407_590,"It was observed that in hypothyroid rats, ICV PROTEIN1 was unable to maintain muscle PROTEIN2 expression at values measured in ad libitum fed controls",yes
IEPA.d168.s408_591,"These results suggest that central PROTEIN1 stimulates T3 production via an activation of T4 to T3 conversion, and that this stimulation could be responsible for the effect of PROTEIN2 on muscle PROTEIN expression",no
IEPA.d168.s408_592,"These results suggest that central PROTEIN1 stimulates T3 production via an activation of T4 to T3 conversion, and that this stimulation could be responsible for the effect of PROTEIN on muscle PROTEIN2 expression",no
IEPA.d168.s408_593,"These results suggest that central PROTEIN stimulates T3 production via an activation of T4 to T3 conversion, and that this stimulation could be responsible for the effect of PROTEIN1 on muscle PROTEIN2 expression",yes
IEPA.d169.s409_594,"The body mass index (BMI), PROTEIN1 plasma PROTEIN2 (NPY), serotonin, thyroxine (T4), triiodothyronine (T3) and reverse triiodothyronine (rT3) in serum were evaluated for each subject",no
IEPA.d171.s415_595," PROTEIN1 (PLC) activity was investigated by stimulation of membrane preparations obtained from PROTEIN2 (beta-TC3)-, somatostatin (Rin 1027-B2)-, and glucagon (INR1-G9)-producing pancreatic cell lines using the non-hydrolyzable GTP analogue GTPgammaS alone, the C-terminal octapeptide cholecystokinin (CCK-8), or gastrin",no
IEPA.d172.s416_596,"Therefore, it was examined whether stimulation of Swiss 3T3 cells with PROTEIN1 causes changes in the subcellular distribution of EGF receptors and PROTEIN2 that could potentially explain the observed synergy or costimulation.",yes
IEPA.d172.s417_597,"However, both EGF and PROTEIN stimulated the accumulation of PROTEIN1 at the actin arc, which was coincident with the EGF receptor in the case of PROTEIN2 stimulated cells.",no
IEPA.d172.s417_598,"However, both EGF and PROTEIN1 stimulated the accumulation of PROTEIN at the actin arc, which was coincident with the EGF receptor in the case of PROTEIN2 stimulated cells.",no
IEPA.d172.s417_599,"However, both EGF and PROTEIN1 stimulated the accumulation of PROTEIN2 at the actin arc, which was coincident with the EGF receptor in the case of PROTEIN stimulated cells.",yes
IEPA.d172.s418_600,"Therefore, it is suggested that the PROTEIN1 induced coclustering of the EGF receptor with PROTEIN2 at the actin arc may allow for greater efficiency of signal transduction, resulting in the synergy observed for these two hormones in stimulation of DNA synthesis.",yes
IEPA.d173.s419_601,We have established that the recovery of secreted PROTEIN1 is increased by the PROTEIN2 agonists PDBu and PMA in a time- and dose-dependent manner in both cell lines,no
IEPA.d173.s420_602,"In contrast, secretion of PROTEIN1 remains unaffected by the inactive PDBu analog alphaPDD and by the PROTEIN2 effectors dibutyryl cAMP and forskolin",no
IEPA.d173.s421_603,"Overall, our data indicate that the normal processing of PROTEIN is up-regulated by PROTEIN1 but not PROTEIN2 in human cells and murine neurons",no
IEPA.d173.s421_604,"Overall, our data indicate that the normal processing of PROTEIN1 is up-regulated by PROTEIN but not PROTEIN2 in human cells and murine neurons",no
IEPA.d173.s421_605,"Overall, our data indicate that the normal processing of PROTEIN1 is up-regulated by PROTEIN2 but not PROTEIN in human cells and murine neurons",yes
IEPA.d174.s422_606,Dietary intakes of PROTEIN1 PROTEIN and PROTEIN by Japanese women and the inverse correlation between quercetin intake and plasma LDL PROTEIN2 concentration,yes
IEPA.d174.s422_607,Dietary intakes of PROTEIN1 PROTEIN2 and PROTEIN by Japanese women and the inverse correlation between quercetin intake and plasma LDL PROTEIN concentration,no
IEPA.d174.s422_608,Dietary intakes of PROTEIN1 PROTEIN and PROTEIN2 by Japanese women and the inverse correlation between quercetin intake and plasma LDL PROTEIN concentration,no
IEPA.d174.s422_609,Dietary intakes of PROTEIN PROTEIN1 and PROTEIN by Japanese women and the inverse correlation between quercetin intake and plasma LDL PROTEIN2 concentration,yes
IEPA.d174.s422_610,Dietary intakes of PROTEIN PROTEIN and PROTEIN1 by Japanese women and the inverse correlation between quercetin intake and plasma LDL PROTEIN2 concentration,yes
IEPA.d174.s422_611,Dietary intakes of PROTEIN PROTEIN1 and PROTEIN2 by Japanese women and the inverse correlation between quercetin intake and plasma LDL PROTEIN concentration,no
IEPA.d174.s423_612,"The total intake of PROTEIN was inversely correlated with the plasma total PROTEIN1 concentration (TC) (r = -0.236, P: < 0.05) and plasma LDL PROTEIN2 concentration (LDL-C) (r = -0.220, P: < 0.05), after the adjustment for age, body mass index and total energy intake",no
IEPA.d174.s423_613,"The total intake of PROTEIN1 was inversely correlated with the plasma total PROTEIN2 concentration (TC) (r = -0.236, P: < 0.05) and plasma LDL PROTEIN concentration (LDL-C) (r = -0.220, P: < 0.05), after the adjustment for age, body mass index and total energy intake",yes
IEPA.d174.s423_614,"The total intake of PROTEIN1 was inversely correlated with the plasma total PROTEIN concentration (TC) (r = -0.236, P: < 0.05) and plasma LDL PROTEIN2 concentration (LDL-C) (r = -0.220, P: < 0.05), after the adjustment for age, body mass index and total energy intake",yes
IEPA.d175.s424_615,"Although the above data are consistent with a direct ability of PROTEIN1 to promote TRH biosynthesis through actions on TRH neurons, addition of a-MSH produced a 3.5 fold increase in TRH biosynthesis and release, whereas PROTEIN2 treatment suppressed ~3 fold proTRH biosynthesis",no
IEPA.d176.s425_616,"For example, PROTEIN1 suppresses PROTEIN2 (NPY) expression in the arcuate nucleus",yes
IEPA.d177.s426_617,"As expected, in fusion of PROTEIN1 alone (18 microg/day) augmented food intake (191.6% over the initial control, P < 0.05) and produced a 25.1% weight gain in conjunction with a 10-fold increase in serum PROTEIN2 concentrations at the end of the 7-day period",yes
IEPA.d177.s427_618,"Interestingly, coinfusion of this regimen of PROTEIN with the highly effective anorectic and body reducing effects of CNTF (5.0 microg/day) not only prevented the CNTF-induced anorexia and weight loss, but also normalized serum PROTEIN1 concentrations and hypothalamic PROTEIN2 gene expression",no
IEPA.d177.s427_619,"Interestingly, coinfusion of this regimen of PROTEIN1 with the highly effective anorectic and body reducing effects of CNTF (5.0 microg/day) not only prevented the CNTF-induced anorexia and weight loss, but also normalized serum PROTEIN2 concentrations and hypothalamic PROTEIN gene expression",yes
IEPA.d177.s427_620,"Interestingly, coinfusion of this regimen of PROTEIN1 with the highly effective anorectic and body reducing effects of CNTF (5.0 microg/day) not only prevented the CNTF-induced anorexia and weight loss, but also normalized serum PROTEIN concentrations and hypothalamic PROTEIN2 gene expression",no
IEPA.d177.s428_621,"These results demonstrate that chronic central infusion to produce a persistent elevation of the cytokine at pathophysiological levels (a situation that may normally manifest during infection, injury and inflammation) produced severe anorexia and weight loss in conjunction with reduction in both serum PROTEIN1 concentrations and hypothalamic PROTEIN2 gene expression",no
IEPA.d178.s429_622,A caveolin-1-dependent coupling of PROTEIN1 to the PROTEIN2 was observed,yes
IEPA.d179.s430_623,"Recently several significant advances have been made in this area, including the identification of the appetite regulating hormone, PROTEIN1 and a detailed understanding of its targets in the central nervous system (CNS), such as PROTEIN2 (NPY) and the melanocortin-4 receptor",yes
IEPA.d180.s431_624,A loop system exists between hypothalamic PROTEIN1 (NPY) and peripheral adipose tissue PROTEIN2 to maintain normal body homeostasis,yes
IEPA.d180.s432_625,"When infused i.c.v. to normal rats to mimic its central effects, PROTEIN1 decreases PROTEIN2 levels, thus food intake and body weight",yes
IEPA.d180.s433_626,Circadian fluctuations of PROTEIN1 and PROTEIN2 levels maintain normal body homeostasis,no
IEPA.d180.s434_627," PROTEIN1 increases the expression of PROTEIN2 (UCP-1, -2, -3) and thus energy dissipation",yes
IEPA.d181.s435_628,"Activity and expression of the three PROTEIN1 s are stimulated by several neuromediators and hormones such as noradrenaline, tri-iodothyronine and PROTEIN2 ",yes
IEPA.d182.s436_629,"The effect of PROTEIN1 in adult rats appears to be exerted at hypothalamic level by regulating growth hormone releasing hormone (GHRH), somatostatin and PROTEIN2 (NPY)-producing neurones",yes
IEPA.d183.s437_630,"Plasma insulin, cholecystokinin, galanin, PROTEIN1 and PROTEIN2 levels in obese women with and without type 2 diabetes mellitus",no
IEPA.d183.s438_631,"Experimental studies provided evidences that PROTEIN1 cholecystokinin (CCK), galanin (GAL), PROTEIN2 (NPY) and insulin are involved in feeding behaviour",no
IEPA.d183.s439_632,"Plasma concentrations of FSH, PROTEIN1 CCK, GAL, PROTEIN2 and insulin were determined using commercial RIA kits",no
IEPA.d183.s440_633,"Our results, ie higher mean plasma PROTEIN1 levels in postmenopausal diabetic women and positive correlation of CCK with PROTEIN2 and insulin, may suggest the role of these neuropeptides in metabolic disorders leading to type 2 diabetes mellitus",no
IEPA.d184.s441_634,These results suggest that T3 may increase PROTEIN1 family expression independent of PROTEIN2 action,no
