Data_ID,PMID,E1,E2,True_Numeric,llama3.2:1b_1,llama3.2:1b_10,llama3.2:1b_11,llama3.2:1b_12,llama3.2:1b_13,llama3.2:1b_14,llama3.2:1b_15,llama3.2:1b_16,llama3.2:1b_17,llama3.2:1b_18,llama3.2:1b_19,llama3.2:1b_2,llama3.2:1b_20,llama3.2:1b_21,llama3.2:1b_3,llama3.2:1b_4,llama3.2:1b_5,llama3.2:1b_6,llama3.2:1b_7,llama3.2:1b_8,llama3.2:1b_9
862,24709919,"re, rg1, and rb1 ginsenosides",oih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,24709919,"re, rg1, and rb1 ginsenosides",opioid addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,24709919,morphine,hyperalgesia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
865,24709919,morphine,oih,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
866,24709919,morphine,opioid addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,24709919,re,hyperalgesia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0
868,24709919,re,oih,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
869,24709919,re,opioid addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,24709919,rg1,hyperalgesia,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
871,24709919,rg1,oih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,24709919,rg1,opioid addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,24709919,rb1,hyperalgesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,24709919,rb1,oih,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
875,24709919,rb1,opioid addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,24709919,acetic acid,hyperalgesia,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
877,24709919,acetic acid,oih,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,24709919,acetic acid,opioid addiction,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
879,24709919,rg1 and rb1 ginsenosides,hyperalgesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,24709919,rg1 and rb1 ginsenosides,oih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,24709919,rg1 and rb1 ginsenosides,opioid addiction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,24709919,ginsenoside re,hyperalgesia,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
883,24709919,ginsenoside re,oih,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
884,24709919,ginsenoside re,opioid addiction,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
885,24717468,dexmedetomidine,hypotension,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
886,24717468,dexmedetomidine,bradycardia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,24717468,propofol,hypotension,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0
888,24717468,propofol,bradycardia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,24727461,hydroxytyrosol,mitochondrial dysfunction,0,1,1,0,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0,1
890,24727461,hydroxytyrosol,cardiotoxicity,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
891,24727461,hydroxytyrosol,breast cancer,0,1,1,0,1,1,1,0,-1,1,0,1,1,1,0,1,1,1,1,0,0,1
892,24727461,hydroxytyrosol,cancer,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
893,24727461,hydroxytyrosol,cardiovascular disease,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
894,24727461,hydroxytyrosol,cardiac toxicity,0,1,1,0,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,0,0,1
895,24727461,hydroxytyrosol,breast tumors,0,1,1,0,0,1,1,0,-1,1,0,1,1,1,0,1,1,1,1,0,0,1
896,24727461,hydroxytyrosol,cardiac disturbances,0,1,1,0,1,1,0,1,-1,1,1,1,1,1,0,1,1,1,1,0,0,0
897,24727461,hydroxytyrosol,heart damage,0,1,1,0,0,1,0,0,-1,1,0,1,1,1,0,1,1,1,1,0,0,0
898,24727461,doxorubicin,mitochondrial dysfunction,0,0,0,1,1,0,1,1,-1,0,1,0,0,0,1,0,0,0,0,1,1,1
899,24727461,doxorubicin,cardiotoxicity,0,1,1,0,1,1,0,1,-1,1,0,1,1,1,0,1,0,1,1,0,0,0
900,24727461,doxorubicin,breast cancer,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
901,24727461,doxorubicin,cancer,0,1,1,0,1,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0
902,24727461,doxorubicin,cardiovascular disease,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
903,24727461,doxorubicin,cardiac toxicity,0,1,1,0,1,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0
904,24727461,doxorubicin,breast tumors,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
905,24727461,doxorubicin,cardiac disturbances,1,1,1,0,1,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0
906,24727461,doxorubicin,heart damage,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
907,24729111,amiodarone,myxoedema coma,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
908,24729111,amiodarone,bradycardia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,24729111,amiodarone,hypothermia,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
910,24729111,amiodarone,respiratory failure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,24729111,amiodarone,atrial fibrillation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
912,24729111,amiodarone,thyroid disease,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
913,24729111,thyroxine,myxoedema coma,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
914,24729111,thyroxine,bradycardia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,24729111,thyroxine,hypothermia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
916,24729111,thyroxine,respiratory failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,24729111,thyroxine,atrial fibrillation,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
918,24729111,thyroxine,thyroid disease,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
919,24729111,steroids,myxoedema coma,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0
920,24729111,steroids,bradycardia,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
921,24729111,steroids,hypothermia,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
922,24729111,steroids,respiratory failure,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
923,24729111,steroids,atrial fibrillation,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
924,24729111,steroids,thyroid disease,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
925,24729111,levothyroxine,myxoedema coma,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
926,24729111,levothyroxine,bradycardia,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
927,24729111,levothyroxine,hypothermia,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
928,24729111,levothyroxine,respiratory failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,24729111,levothyroxine,atrial fibrillation,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
930,24729111,levothyroxine,thyroid disease,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
931,24729111,iodine,myxoedema coma,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
932,24729111,iodine,bradycardia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,24729111,iodine,hypothermia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,24729111,iodine,respiratory failure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,24729111,iodine,atrial fibrillation,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
936,24729111,iodine,thyroid disease,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0
937,24733133,argatroban,thrombolysis,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
938,24733133,argatroban,thrombocytopenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
939,24733133,argatroban,thrombosis,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
940,24733133,argatroban,hitt,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
941,24733133,argatroban,amyloidosis,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0
942,24733133,argatroban,upper-extremity deep venous thrombosis,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
943,24733133,argatroban,dvt,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
944,24733133,argatroban,pulmonary embolism,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
945,24733133,argatroban,superior vena cava (svc) syndrome,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
946,24733133,argatroban,epistaxis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
947,24733133,argatroban,vision and hearing loss,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
948,24733133,argatroban,end-stage renal disease,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
949,24733133,argatroban,svc syndrome,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0
950,24733133,heparin,thrombolysis,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
951,24733133,heparin,thrombocytopenia,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
952,24733133,heparin,thrombosis,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
953,24733133,heparin,hitt,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
954,24733133,heparin,amyloidosis,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
955,24733133,heparin,upper-extremity deep venous thrombosis,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0
956,24733133,heparin,dvt,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
957,24733133,heparin,pulmonary embolism,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
958,24733133,heparin,superior vena cava (svc) syndrome,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959,24733133,heparin,epistaxis,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
960,24733133,heparin,vision and hearing loss,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
961,24733133,heparin,end-stage renal disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,24733133,heparin,svc syndrome,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
963,24733133,warfarin,thrombolysis,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
964,24733133,warfarin,thrombocytopenia,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965,24733133,warfarin,thrombosis,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
966,24733133,warfarin,hitt,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
967,24733133,warfarin,amyloidosis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
968,24733133,warfarin,upper-extremity deep venous thrombosis,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
969,24733133,warfarin,dvt,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
970,24733133,warfarin,pulmonary embolism,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
971,24733133,warfarin,superior vena cava (svc) syndrome,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
972,24733133,warfarin,epistaxis,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
973,24733133,warfarin,vision and hearing loss,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
974,24733133,warfarin,end-stage renal disease,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
975,24733133,warfarin,svc syndrome,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
976,24739405,dehydroepiandrosterone,schizophrenia,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
977,24739405,dehydroepiandrosterone,hyper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,24739405,dehydroepiandrosterone,catalepsy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
979,24739405,amphetamine,schizophrenia,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
980,24739405,amphetamine,hyper,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
981,24739405,amphetamine,catalepsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,24739405,dhea,schizophrenia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
983,24739405,dhea,hyper,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
984,24739405,dhea,catalepsy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
985,24739405,apomorphine,schizophrenia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,24739405,apomorphine,hyper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,24739405,apomorphine,catalepsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,24739405,haloperidol,schizophrenia,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
989,24739405,haloperidol,hyper,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
990,24739405,haloperidol,catalepsy,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0
991,24742750,k,qt prolongation,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
992,24742750,k,torsade de pointes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,24742750,k,tdp,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
994,24742750,ca,qt prolongation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,24742750,ca,torsade de pointes,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
996,24742750,ca,tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,24742750,amiodarone,qt prolongation,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998,24742750,amiodarone,torsade de pointes,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1
999,24742750,amiodarone,tdp,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
1000,24742750,paroxetine,qt prolongation,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1001,24742750,paroxetine,torsade de pointes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,24742750,paroxetine,tdp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,24742750,terfenadine,qt prolongation,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1004,24742750,terfenadine,torsade de pointes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1005,24742750,terfenadine,tdp,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1006,24742750,citalopram,qt prolongation,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
1007,24742750,citalopram,torsade de pointes,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
1008,24742750,citalopram,tdp,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
1009,24753331,s-53482,toxicity,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0
1010,24753331,s-53482,embryolethality,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1011,24753331,s-53482,teratogenicity,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1012,24753331,s-53482,ventricular septal defects,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1013,24753331,s-53482,growth retardation,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0
1014,24753331,s-53482,embryonic death,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1015,24753331,s-53482,ventricular septal defect,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
1016,24753331,s-53482,teratogenic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1017,24753331,s-23121,toxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1018,24753331,s-23121,embryolethality,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1019,24753331,s-23121,teratogenicity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,24753331,s-23121,ventricular septal defects,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,24753331,s-23121,growth retardation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,24753331,s-23121,embryonic death,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,24753331,s-23121,ventricular septal defect,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,24753331,s-23121,teratogenic,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1025,24778426,cisplatin,renal toxicity,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
1026,24778426,cisplatin,cancer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1027,24778426,cisplatin,nephrotoxicity,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1028,24778426,cisplatin,toxicity,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1029,24778426,cisplatin,acute kidney injury,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1030,24778426,cisplatin,aki,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1031,24778426,cisplatin,head and neck cancer,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1032,24778426,cisplatin,malignancy,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
1033,24778426,cisplatin,hypertension,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1034,24778426,mannitol,renal toxicity,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1035,24778426,mannitol,cancer,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1036,24778426,mannitol,nephrotoxicity,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1037,24778426,mannitol,toxicity,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1038,24778426,mannitol,acute kidney injury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,24778426,mannitol,aki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,24778426,mannitol,head and neck cancer,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1041,24778426,mannitol,malignancy,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1042,24778426,mannitol,hypertension,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1
1043,24802403,metformin,seizures,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
1044,24802403,metformin,learning and memory impairments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,24802403,metformin,cognitive impairment,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0
1046,24802403,metformin,epilepsy,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1047,24802403,metformin,cognition deficits,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0
1048,24802403,metformin,cognitive deficits,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0
1049,24802403,pentylenetetrazole,seizures,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
1050,24802403,pentylenetetrazole,learning and memory impairments,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1051,24802403,pentylenetetrazole,cognitive impairment,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0
1052,24802403,pentylenetetrazole,epilepsy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1053,24802403,pentylenetetrazole,cognition deficits,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1054,24802403,pentylenetetrazole,cognitive deficits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,24802403,ptz,seizures,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,24802403,ptz,learning and memory impairments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,24802403,ptz,cognitive impairment,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,24802403,ptz,epilepsy,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1059,24802403,ptz,cognition deficits,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1060,24802403,ptz,cognitive deficits,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1061,24812279,anthracycline,cardiotoxicity,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
1062,24812279,anthracycline,cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,24812279,anthracycline,heart failure,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
1064,24812279,doxorubicin,cardiotoxicity,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1065,24812279,doxorubicin,cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,24812279,doxorubicin,heart failure,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
1067,24812279,dox,cardiotoxicity,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1068,24812279,dox,cancer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,24812279,dox,heart failure,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0
1070,24816962,metronidazole,encephalopathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,24816962,metronidazole,toxicity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,24840785,aconitine,arrhythmia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1073,24840785,aconitine,cardiotoxicity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,24840785,aconitine,poisoning,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1075,24840785,aconitine,myocardial injury,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0
1076,24840785,aconitine,cytotoxicity,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
1077,24840785,ca,arrhythmia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1078,24840785,ca,cardiotoxicity,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
